order_id,order_date,customer_id,customer_name,store_id,product_id,quantity,unit_price
58488,2024-01-14,203,Edward Lyons,32,50,1,314.67
58489,2024-11-09,717,Christine Rojas,20,89,2,161.36
58490,2023-01-23,772,Alexis Lewis,2,5,2,217.3
58491,2025-02-05,4618,Nicholas Anderson,18,68,5,141.13
58492,2023-12-22,6979,Gina Wright,13,86,1,195.74
58493,2023-01-10,3673,Brenda Harrison,25,35,3,74.18
58494,2023-12-09,6591,Caitlin Smith,24,96,5,447.75
58495,2025-04-11,3767,Jason Johnson,1,60,3,258.37
58496,2023-09-05,7548,Ashley Trujillo,17,28,4,124.5
58497,2023-12-12,5520,Cathy Navarro,26,64,2,13.96
58498,2023-11-23,2056,Christy Bolton,39,8,2,678.7
58499,2025-05-28,7940,Cynthia Jones,10,74,2,163.47
58500,2023-06-15,1823,Steven Montes,6,40,3,221.24
58501,2025-02-24,7496,Michael Graham,7,99,1,198.89
58502,2023-12-24,7788,Joseph Fuentes,20,35,1,74.18
58503,2024-11-13,4958,Mr. Bryce Mendez,11,40,4,221.24
58504,2023-05-27,3323,Morgan Morse,32,60,3,258.37
58505,2023-01-29,2529,Cynthia Washington,21,117,4,316.22
58506,2024-07-08,6713,Valerie Warner,22,38,1,310.15
58507,2023-10-24,6895,William Hardy,19,44,3,175.73
58508,2023-03-10,693,Brian Bell,32,71,1,159.56
58509,2024-02-21,5366,Beth Solomon,16,11,1,74.43
58510,2023-12-10,854,Christopher Wright,27,54,5,92.28
58511,2023-01-22,5227,Mr. Jackson Watson,18,53,5,288.75
58512,2025-04-13,748,Daniel Miller,36,118,5,168.6
58513,2023-10-10,7859,David Howard,3,91,2,105.42
58514,2023-09-28,6294,Walter Morales,35,90,5,314.7
58515,2024-08-15,2868,Shannon Walters,3,1,5,548.94
58516,2023-01-13,4734,Cory Harris,39,37,1,39.24
58517,2024-11-07,2262,Michelle Lee,24,49,4,87.06
58518,2024-06-12,1450,John Landry,37,20,4,779.44
58519,2023-04-29,3336,Carly Espinoza,34,29,3,327.97
58520,2025-04-01,7138,Donald Wood,19,98,4,53.01
58521,2024-05-12,5721,Jennifer Collins,39,78,4,77.05
58522,2025-04-25,6888,Justin Lopez,26,65,2,249.61
58523,2024-10-27,6999,Daniel Anderson,6,99,5,198.89
58524,2023-08-19,192,Ian Jordan,25,1,4,548.94
58525,2024-04-20,1952,Kiara Simmons,31,15,2,752.35
58526,2025-04-28,7115,Johnny Watson,28,71,5,159.56
58527,2024-12-29,2852,Patricia Brown PhD,37,42,1,390.9
58528,2025-02-09,2774,Ashley Simmons,16,38,3,310.15
58529,2024-09-20,4372,Zachary Martinez,10,49,3,87.06
58530,2025-05-27,6252,Kimberly Rubio,1,50,2,314.67
58531,2023-03-24,5110,Denise Leach,31,6,4,184.02
58532,2025-06-16,4568,Mandy Miller,17,107,4,31.48
58533,2023-05-29,5826,Deanna Parker,13,84,2,283.39
58534,2024-11-08,4763,Kimberly Fields,21,43,3,245.16
58535,2023-10-23,5996,Wendy Jones,14,97,2,36.51
58536,2023-03-18,4544,Zachary Patel,18,105,4,373.02
58537,2024-10-27,999,Aaron Gross,36,14,1,1060.2
58538,2024-02-02,2926,Jacob Roach,21,20,3,779.44
58539,2023-06-12,3416,Hunter Martin,9,74,3,163.47
58540,2024-03-17,2910,Renee Gray,3,88,1,368.12
58541,2024-07-20,7741,Michael David,11,118,1,168.6
58542,2023-04-24,6985,Daniel Hopkins,31,109,4,313.04
58543,2023-08-11,6210,Justin Bass,34,60,4,258.37
58544,2023-03-04,486,John Bernard,21,78,5,77.05
58545,2024-09-25,4702,Bridget Garza,4,1,5,548.94
58546,2024-06-10,3499,Paul Hayes,14,68,3,141.13
58547,2023-03-06,4405,Cynthia Smith,13,14,1,1060.2
58548,2025-03-28,5867,Taylor Vargas,9,82,5,29.16
58549,2024-11-18,3843,Christopher Austin,37,14,3,1060.2
58550,2024-07-23,7745,Eric Mayo,18,41,1,338.58
58551,2024-02-01,6468,Catherine King,22,75,4,350.73
58552,2025-02-08,625,Megan Fernandez,32,62,1,400.32
58553,2023-01-20,5411,Sean Mcmillan,34,28,1,124.5
58554,2024-11-16,1034,Jesus Houston,24,97,1,36.51
58555,2024-10-30,1420,Felicia Hobbs,31,24,3,619.62
58556,2025-02-24,5812,Philip Sloan,40,57,3,50.53
58557,2023-07-24,4811,Bobby Becker,35,11,5,74.43
58558,2024-08-20,2316,Michael Christian,25,82,4,29.16
58559,2023-02-18,6157,Kimberly Washington,15,88,4,368.12
58560,2025-05-07,1026,William Baker,35,71,3,159.56
58561,2024-12-08,5340,Michael Downs,22,120,2,5.56
58562,2024-09-22,2460,Kelly White,23,41,3,338.58
58563,2024-02-27,3939,Austin Hanson,24,34,4,445.27
58564,2024-11-04,1478,Nancy Hernandez,29,16,4,310.18
58565,2025-05-14,2649,Adrienne Coleman,13,92,5,262.64
58566,2024-11-22,5944,Robert Barnes,28,110,5,59.31
58567,2024-07-26,1276,Clayton Duran,7,18,1,663.35
58568,2023-01-29,7084,Nathan Martinez,15,10,3,115.27
58569,2024-11-11,2645,Travis Rhodes,17,74,2,163.47
58570,2023-01-20,3361,Danielle Martinez,36,104,2,236.73
58571,2023-12-27,7722,Stephanie Spencer,21,65,3,249.61
58572,2025-05-28,3384,Jennifer Contreras,38,69,3,94.25
58573,2024-07-22,6076,Adam Miller,16,23,1,185.85
58574,2024-09-28,7167,Mark Owens,33,64,1,13.96
58575,2023-02-06,3209,Kenneth Bartlett,20,29,2,327.97
58576,2023-04-05,7132,Denise Gibson,37,108,5,145.79
58577,2023-01-27,7912,Stanley Howard,8,10,2,115.27
58578,2024-11-27,5964,Gregory Cobb,14,36,2,238.22
58579,2023-07-06,7257,Kimberly Johnson,20,38,3,310.15
58580,2023-04-25,3454,Anthony Coleman,39,42,3,390.9
58581,2023-02-22,6402,Andrew Gibson,16,40,2,221.24
58582,2023-02-03,2858,Steven Patterson,20,109,2,313.04
58583,2023-05-16,1484,James Wells,30,58,2,76.75
58584,2024-01-29,5788,Nicholas Herrera,38,98,5,53.01
58585,2023-05-19,4208,Shelly Wheeler,1,21,3,188.44
58586,2023-02-07,7610,Steven Owen,32,58,3,76.75
58587,2023-05-27,498,Courtney Hall,22,18,1,663.35
58588,2025-01-31,1775,Lauren Bray,9,1,4,548.94
58589,2023-05-29,7865,Jennifer Marsh,13,78,1,77.05
58590,2023-07-25,484,Kimberly Lowe,26,2,2,205.87
58591,2023-11-12,6034,Heather Murphy,20,33,1,89.19
58592,2023-06-16,422,Jason Andrews,14,75,5,350.73
58593,2023-05-01,314,Emily Gonzales,25,25,5,545.14
58594,2023-12-18,6604,Abigail Meadows,16,113,5,445.2
58595,2025-05-16,642,Alexandria Gutierrez,15,105,5,373.02
58596,2025-03-19,4309,Lydia Watson,15,32,4,100.6
58597,2024-03-12,5144,Dr. Carrie Anderson,40,39,4,195.2
58598,2025-04-25,1897,Kathleen Ward,2,110,4,59.31
58599,2023-02-22,5118,Deanna Sullivan,5,119,1,261.24
58600,2025-04-05,4861,Manuel Moran,12,62,4,400.32
58601,2024-06-05,2818,James Kelly,31,63,3,113.77
58602,2024-02-23,46,Charles Watts,2,36,2,238.22
58603,2024-05-31,3295,Christopher Brooks,3,17,1,67.0
58604,2023-05-26,480,Jonathan Carr,26,33,3,89.19
58605,2025-05-25,6944,Francisco Chapman,8,53,2,288.75
58606,2024-06-25,4099,Alex Townsend,21,101,4,220.95
58607,2023-05-14,1790,Paige Flores,24,100,2,47.54
58608,2024-04-22,1912,Tiffany Archer,6,85,4,171.46
58609,2024-11-27,1136,Jennifer Hayes,35,111,1,154.99
58610,2023-03-03,1870,Michaela Lang,33,12,4,412.78
58611,2024-08-25,6836,Gerald Williams,40,19,3,99.53
58612,2024-06-26,7972,David Bolton,22,36,3,238.22
58613,2025-01-06,6770,Vanessa Taylor,37,69,3,94.25
58614,2024-09-25,5572,Frank Williams,5,42,1,390.9
58615,2024-08-22,3514,Shane Ross,10,118,2,168.6
58616,2024-02-29,4923,Maria Jackson,37,48,4,233.05
58617,2024-02-22,4616,Brian Allen,22,118,2,168.6
58618,2025-05-13,7726,Sara Marquez,16,17,2,67.0
58619,2024-12-26,3104,Alyssa Thompson,20,64,2,13.96
58620,2024-02-01,7182,Christopher Melton,16,94,3,224.2
58621,2023-04-22,7911,Nancy Jackson,33,76,4,183.59
58622,2023-09-25,7500,Angela Boyer,10,70,2,200.25
58623,2023-03-27,5009,Kendra Vasquez,29,56,1,41.19
58624,2025-01-14,2633,Robert Byrd,2,106,4,213.32
58625,2024-06-10,6421,Dennis Gates,8,62,2,400.32
58626,2025-03-09,3173,Jessica Ball,38,45,2,405.0
58627,2024-12-01,3310,Pamela Klein,8,94,5,224.2
58628,2024-12-14,4391,Charles Becker,5,52,3,44.32
58629,2024-07-02,2328,Christopher Abbott,8,66,3,316.99
58630,2024-07-28,2800,Christopher Sanders,5,111,2,154.99
58631,2025-06-05,6071,Andrew Reed,15,106,3,213.32
58632,2023-08-23,3873,Thomas Becker,11,3,5,420.47
58633,2023-10-11,2146,Dakota Montes,11,101,4,220.95
58634,2023-12-13,2696,Aaron Guerrero,38,75,2,350.73
58635,2023-03-31,1511,Caitlin Pierce,5,95,5,32.33
58636,2023-06-23,7219,Keith Hodge Jr.,33,60,4,258.37
58637,2023-01-06,7503,Natalie Meyer,33,28,5,124.5
58638,2023-06-04,6359,Adrian Nguyen,37,17,2,67.0
58639,2025-01-07,2425,Ashley Vaughn,17,70,5,200.25
58640,2024-11-28,7272,John Frank,22,46,4,294.7
58641,2025-05-13,4835,Brittany Lin,6,120,3,5.56
58642,2024-06-19,633,Kevin James,1,68,4,141.13
58643,2024-09-24,1202,Thomas Black,2,33,4,89.19
58644,2023-10-15,3253,Jesse Hardin,27,59,2,269.69
58645,2023-09-10,2052,Kristina Ellis MD,9,90,5,314.7
58646,2023-06-13,654,Karen Thompson,19,87,1,195.23
58647,2023-11-18,7594,Michael Guzman,1,106,5,213.32
58648,2025-06-18,5651,Marcus Collier,17,37,5,39.24
58649,2025-05-25,2811,Jack Maxwell,11,83,2,10.98
58650,2025-03-29,112,Tiffany Vaughn,11,21,4,188.44
58651,2025-05-28,6851,Richard Adams,31,60,3,258.37
58652,2023-04-24,4162,Carrie Hayes,40,80,4,105.51
58653,2023-03-29,6970,Mark Brown,31,3,5,420.47
58654,2023-03-10,4439,John Anderson,40,22,2,754.9
58655,2023-05-08,4153,Brandon Sanchez,18,25,2,545.14
58656,2024-06-10,1330,Joseph Watts,22,21,1,188.44
58657,2025-01-25,5082,Julie Yang,28,63,4,113.77
58658,2025-03-22,4615,Sydney Johnson,36,116,5,314.67
58659,2023-11-07,1907,Curtis Gonzalez,24,56,3,41.19
58660,2025-04-19,7367,James Vargas,2,89,5,161.36
58661,2024-08-04,3361,Danielle Martinez,34,14,5,1060.2
58662,2023-03-10,4397,Duane Smith,11,81,4,333.82
58663,2024-09-22,4601,Kelly Brewer,4,3,5,420.47
58664,2023-02-05,4808,James Delacruz,21,69,5,94.25
58665,2024-08-15,6146,Angela Mullen,12,6,3,184.02
58666,2024-09-17,4520,Michelle Walker,21,71,2,159.56
58667,2024-10-11,6696,Jerome Edwards,5,77,4,357.91
58668,2025-06-06,6085,Tanner Potts,1,44,4,175.73
58669,2023-09-18,5630,Gary Berry,29,96,3,447.75
58670,2024-12-02,1132,Robert Jones,14,109,4,313.04
58671,2023-07-20,7143,Kelly Perez,4,35,1,74.18
58672,2023-03-15,2968,Michael Conner,20,115,3,221.53
58673,2024-12-29,4148,Mr. David Wells DDS,21,59,1,269.69
58674,2023-03-10,5875,Kristopher Alvarado,18,50,1,314.67
58675,2025-02-27,6114,Theresa Hernandez,18,38,3,310.15
58676,2024-12-02,3224,Sean Bass,23,21,2,188.44
58677,2024-02-24,2137,Lindsey Garcia,10,82,2,29.16
58678,2023-02-21,6657,Melissa Lewis,7,120,5,5.56
58679,2025-06-10,4724,Mark Nelson,18,17,3,67.0
58680,2024-07-07,5540,Alicia Jackson,15,47,5,397.61
58681,2025-01-08,7950,Tracy Cooper,24,93,3,118.62
58682,2023-08-13,3175,Willie Allen,37,65,2,249.61
58683,2023-10-17,5531,Kenneth Cortez,39,51,4,237.03
58684,2024-06-18,3487,Denise Ford,14,42,1,390.9
58685,2024-03-14,5744,Darren Anthony,10,53,3,288.75
58686,2025-01-28,3137,Allison Casey,19,79,3,159.33
58687,2023-12-05,557,Austin Wheeler,1,47,1,397.61
58688,2025-03-26,2639,Jeffrey Gomez,31,103,5,129.74
58689,2023-01-29,6543,Nicholas Patrick,28,114,2,89.07
58690,2023-10-21,7532,Heidi Donovan,40,117,5,316.22
58691,2024-10-28,5547,Steven Hall,38,57,1,50.53
58692,2023-09-11,7042,Michael Howe,4,97,4,36.51
58693,2024-10-18,6223,Bradley Conway,5,61,2,115.45
58694,2023-01-03,5058,Joshua Le,34,109,4,313.04
58695,2024-06-14,4905,Susan Higgins,24,30,5,277.84
58696,2024-08-08,1188,Lauren Hudson,9,10,5,115.27
58697,2023-09-17,6041,Aaron Riley,33,117,4,316.22
58698,2024-08-25,5401,Joe Sanders,20,34,3,445.27
58699,2024-05-09,7092,Samantha Bautista,3,33,1,89.19
58700,2024-02-10,3986,Shannon Ramos,24,93,4,118.62
58701,2023-04-20,7840,Jessica Mccarty,7,48,2,233.05
58702,2024-11-01,2729,Stacey Baker,2,100,1,47.54
58703,2025-01-09,7831,Allison Spears,29,53,3,288.75
58704,2024-05-04,2694,Jack Hahn,5,100,2,47.54
58705,2024-05-15,2523,Joseph Tapia,15,42,1,390.9
58706,2024-01-25,4710,Cynthia Hogan,1,44,3,175.73
58707,2024-06-11,5823,Cathy Wyatt,9,53,3,288.75
58708,2024-02-28,1446,Kimberly Dean,11,119,3,261.24
58709,2023-05-19,654,Karen Thompson,32,46,4,294.7
58710,2025-04-23,3695,Julia Garza,5,110,1,59.31
58711,2025-06-08,2935,Kyle Nelson,22,12,2,412.78
58712,2024-06-20,3114,Daniel Carey,40,92,3,262.64
58713,2025-02-16,7485,Savannah Beck,20,9,4,121.58
58714,2023-12-10,1196,Ruth Guerrero,16,71,2,159.56
58715,2023-12-01,4995,Harry Brown,28,101,3,220.95
58716,2024-06-07,6626,Diane Rivera,1,76,2,183.59
58717,2023-02-05,7790,Rose Collins,38,34,4,445.27
58718,2023-10-28,6145,Sharon Morse,24,94,1,224.2
58719,2024-08-23,4357,Brett Davies,26,94,3,224.2
58720,2023-08-26,3562,Jonathan Hudson,15,95,4,32.33
58721,2024-04-27,4400,Laura Leblanc,7,35,2,74.18
58722,2024-04-22,3876,Adam Colon,37,78,1,77.05
58723,2025-03-27,3743,Sheri Herring,37,72,4,156.73
58724,2024-09-17,441,Michael Moore,2,102,5,253.13
58725,2023-03-29,194,Christopher Lynch,38,70,1,200.25
58726,2023-10-06,1288,Veronica Parks,31,101,3,220.95
58727,2025-01-01,4082,Walter Powers,18,83,5,10.98
58728,2023-11-13,2487,Thomas Ward,30,76,1,183.59
58729,2024-07-01,569,Melissa Russell,15,2,5,205.87
58730,2023-09-04,2797,Nathan Wallace,3,32,1,100.6
58731,2025-03-17,1851,Christopher Knox,19,109,5,313.04
58732,2024-10-18,3754,Mr. Daniel Hamilton,35,18,5,663.35
58733,2024-07-16,7920,Teresa Lawson,1,72,1,156.73
58734,2024-04-04,6064,Jared Alexander,14,62,1,400.32
58735,2023-11-12,1396,Nichole Miranda,25,6,1,184.02
58736,2024-09-15,4653,Jessica Burch,23,43,1,245.16
58737,2025-05-12,5120,Gabrielle Roberts,29,120,1,5.56
58738,2023-01-08,4548,Alicia Sullivan,35,108,3,145.79
58739,2025-03-30,2412,Megan Murray,30,25,4,545.14
58740,2023-04-15,2168,Joshua Price,7,46,5,294.7
58741,2024-06-07,6939,Cody Shaw,20,34,4,445.27
58742,2024-02-24,2493,Valerie Miller,11,31,2,150.13
58743,2025-04-04,2543,Tammy Brown,5,71,3,159.56
58744,2025-04-25,1954,Elizabeth Alvarado,39,55,5,41.66
58745,2024-10-04,1120,David May,29,36,4,238.22
58746,2023-11-27,1634,Lisa Gibson,15,50,1,314.67
58747,2023-03-18,120,Glen Sheppard,5,50,1,314.67
58748,2023-08-23,6153,Kayla Maxwell,40,2,1,205.87
58749,2024-02-20,202,Ashley James,28,98,3,53.01
58750,2024-11-21,150,Frank Garcia,29,31,5,150.13
58751,2023-06-04,1002,Angel Fry,27,117,1,316.22
58752,2023-08-22,3134,Nathaniel Garcia,11,92,2,262.64
58753,2024-03-09,6901,Hayley Ellis,18,114,3,89.07
58754,2023-08-05,1293,Lydia Ferguson,19,88,2,368.12
58755,2024-02-24,1389,Patrick Zamora,21,61,1,115.45
58756,2023-10-24,2872,Corey Frazier,26,102,4,253.13
58757,2025-06-28,6308,Sherry Barrera,16,28,1,124.5
58758,2023-09-17,5860,Emily Martinez,39,81,3,333.82
58759,2023-05-19,192,Ian Jordan,33,79,3,159.33
58760,2024-11-29,3627,Larry Cantu,18,51,5,237.03
58761,2024-08-28,2852,Patricia Brown PhD,27,47,4,397.61
58762,2025-05-18,2803,Darren Huynh,26,22,3,754.9
58763,2024-05-06,85,Tanya Johnston,12,95,3,32.33
58764,2024-03-11,476,Michelle Hampton,33,70,5,200.25
58765,2023-07-30,7698,Patrick Campos PhD,7,50,4,314.67
58766,2025-04-19,846,Marvin Robles,23,55,4,41.66
58767,2024-10-29,5794,James Woodward,25,60,4,258.37
58768,2024-03-23,6934,Joshua Monroe,9,42,5,390.9
58769,2023-11-29,209,David Campos,24,32,3,100.6
58770,2024-08-31,1913,Brittany Gibson,37,50,2,314.67
58771,2025-03-23,2737,Frederick Harris,39,67,5,38.86
58772,2024-12-22,399,Michael Sullivan,40,19,4,99.53
58773,2024-03-15,1188,Lauren Hudson,7,70,4,200.25
58774,2024-07-15,602,Antonio Little,20,118,5,168.6
58775,2025-06-24,1657,Mary Wood,28,48,4,233.05
58776,2025-02-20,458,Justin Cox,30,3,5,420.47
58777,2023-08-30,690,Kimberly Diaz,34,19,5,99.53
58778,2023-10-20,7730,John Grant,13,44,1,175.73
58779,2024-07-19,2438,Diana Hanson,12,90,1,314.7
58780,2024-07-02,7838,Kevin Scott,35,98,5,53.01
58781,2025-05-13,7535,Nicholas Cochran,12,70,1,200.25
58782,2024-10-23,1612,Erin Newman,12,82,5,29.16
58783,2024-06-14,386,Andrew Lucas,16,105,3,373.02
58784,2023-05-06,4541,Kristen Byrd,12,38,5,310.15
58785,2023-07-24,7293,Brenda Phillips,14,53,3,288.75
58786,2024-08-03,4721,Raymond Roy,20,116,2,314.67
58787,2024-01-17,4511,James Wilkinson,12,49,1,87.06
58788,2025-06-20,4974,Robert Murray,32,60,3,258.37
58789,2024-06-25,4148,Mr. David Wells DDS,17,2,3,205.87
58790,2024-06-09,1835,James Smith,13,87,2,195.23
58791,2025-06-22,1683,Angelica Jacobs,12,12,1,412.78
58792,2023-08-08,3591,Scott Peterson,29,39,3,195.2
58793,2024-10-24,6247,Kevin Clark,4,102,2,253.13
58794,2025-04-21,524,Julie Moore,17,114,4,89.07
58795,2023-09-19,1672,Lisa Pearson,31,65,1,249.61
58796,2024-06-07,7243,Jacqueline Summers,7,17,2,67.0
58797,2025-03-25,5537,Jamie Mercer,10,62,5,400.32
58798,2025-05-26,6321,Adrienne Ingram,35,16,2,310.18
58799,2024-05-12,7583,Andrea Berry,23,10,5,115.27
58800,2023-10-18,5186,Dalton Hawkins,6,1,5,548.94
58801,2023-07-28,2217,Denise Harris,40,15,3,752.35
58802,2023-01-02,6456,Nicole Johnson,4,79,1,159.33
58803,2024-12-25,3194,Jonathon Wilson,2,52,5,44.32
58804,2024-05-01,4886,Mitchell Robinson,9,89,4,161.36
58805,2024-04-19,2628,Becky Fox,13,76,2,183.59
58806,2023-10-23,5007,Kevin Lucas,6,60,1,258.37
58807,2025-05-10,7127,Derrick Stevens,10,54,3,92.28
58808,2025-01-23,2407,Stephanie Kerr,4,60,1,258.37
58809,2025-03-20,3602,Nicholas Calderon,24,109,4,313.04
58810,2023-04-18,1445,Christy Payne,35,63,4,113.77
58811,2023-11-11,658,Timothy Gonzalez,21,66,3,316.99
58812,2024-01-17,1389,Patrick Zamora,11,11,1,74.43
58813,2024-02-08,6893,Brandi Hale,38,52,5,44.32
58814,2024-11-13,3403,Kelly Gallegos,9,96,3,447.75
58815,2025-02-13,7161,Clinton Peterson,31,84,5,283.39
58816,2024-07-16,67,Stephanie Freeman,11,113,1,445.2
58817,2024-11-15,6013,Emma Conrad,24,115,4,221.53
58818,2023-04-03,5108,Wesley Wright,12,2,1,205.87
58819,2024-01-11,4710,Cynthia Hogan,16,99,4,198.89
58820,2023-11-09,1260,Shannon Olson,13,33,4,89.19
58821,2024-09-10,1376,Ricardo Hunter,20,4,3,257.98
58822,2024-02-08,2002,Thomas Garcia,31,75,3,350.73
58823,2024-06-16,7027,Mary Livingston,15,51,2,237.03
58824,2023-09-04,5633,Nicholas Martinez,22,46,1,294.7
58825,2024-12-23,2507,Cheryl Bird,34,117,2,316.22
58826,2024-11-29,7888,Noah Meyers,5,9,2,121.58
58827,2024-12-07,7064,Suzanne Howard,19,55,4,41.66
58828,2024-10-24,5750,Jennifer Sanders,21,70,1,200.25
58829,2024-05-06,373,Heather Ashley,11,89,3,161.36
58830,2024-03-21,2161,Mercedes Russo,28,7,1,437.15
58831,2025-06-13,1384,Martin Price,18,71,2,159.56
58832,2023-11-11,7832,Theresa Ross,17,73,1,294.62
58833,2024-12-13,4230,Benjamin Rodriguez,35,80,1,105.51
58834,2023-02-23,461,Betty Davis,37,83,3,10.98
58835,2023-05-02,5607,Benjamin Michael,17,88,1,368.12
58836,2023-10-08,92,Jason Henry,4,83,2,10.98
58837,2024-07-06,925,Shannon Stone,9,27,2,267.23
58838,2025-03-25,2176,Peter Pugh,9,51,4,237.03
58839,2023-03-23,2676,Jon Maldonado Jr.,30,33,3,89.19
58840,2024-08-29,1716,Natalie Hall,19,15,5,752.35
58841,2024-10-06,3867,Amber James,37,56,3,41.19
58842,2025-03-27,3378,Angela Flowers,2,58,5,76.75
58843,2023-05-25,4004,Joshua Mcgee II,15,82,1,29.16
58844,2023-08-13,4483,Glenn West,8,59,5,269.69
58845,2023-12-31,5820,Carmen Case,14,39,1,195.2
58846,2025-02-14,6673,Timothy Morris,16,38,2,310.15
58847,2025-01-02,5344,Adam Snyder,12,8,2,678.7
58848,2025-06-28,3860,Erik Williams,14,13,1,468.44
58849,2024-03-27,1060,Joy Peterson,30,14,1,1060.2
58850,2024-03-16,7061,Mark Campbell,21,5,3,217.3
58851,2023-01-31,1821,Brittney Cordova,35,22,4,754.9
58852,2025-03-24,2387,Jasmin Harris,5,91,1,105.42
58853,2025-01-07,2134,Katelyn Chaney,38,11,4,74.43
58854,2024-05-02,6277,Danielle Thompson,34,4,2,257.98
58855,2024-03-09,6800,Michael Hogan,26,58,2,76.75
58856,2025-01-29,3474,Misty Burnett,29,40,1,221.24
58857,2024-06-07,7685,Michael Booker,5,101,1,220.95
58858,2024-05-27,2465,Jessica Mcdonald,22,12,1,412.78
58859,2025-06-08,399,Michael Sullivan,18,33,5,89.19
58860,2025-03-25,601,Chris Robinson,7,33,4,89.19
58861,2023-10-30,6625,Kendra Campbell,6,61,5,115.45
58862,2023-06-27,2104,David Wilkinson,16,68,2,141.13
58863,2023-05-11,2019,Luke Burke,5,111,2,154.99
58864,2024-08-06,5886,Chad Rice,13,18,3,663.35
58865,2024-11-13,7541,Jimmy Gonzalez PhD,25,103,2,129.74
58866,2023-09-23,326,Kelly Bishop MD,27,90,1,314.7
58867,2024-05-26,1514,Randy Williams,25,34,2,445.27
58868,2024-02-10,2732,Diana Scott,10,67,5,38.86
58869,2024-03-14,3835,Mr. William Davis DDS,33,43,5,245.16
58870,2024-05-30,5465,Judith Garcia,26,25,5,545.14
58871,2023-12-27,7523,Lindsay Owens,10,38,1,310.15
58872,2023-03-13,7409,Stephanie Gregory,7,14,3,1060.2
58873,2023-05-15,7299,Leonard Bailey,16,80,2,105.51
58874,2023-12-18,4462,Breanna Davis,31,64,1,13.96
58875,2024-08-28,4443,Rachel Little,13,9,5,121.58
58876,2023-04-13,396,Jeremy West,1,3,4,420.47
58877,2025-05-21,7098,Amanda Malone,3,36,5,238.22
58878,2025-06-26,1049,Stephanie Salazar,12,48,5,233.05
58879,2024-03-21,1424,Joseph Flores,16,78,4,77.05
58880,2024-03-26,5484,Ana Lopez,25,67,4,38.86
58881,2024-03-28,3683,Gregory Walker,34,108,2,145.79
58882,2025-01-16,7996,Rhonda Grimes,14,108,5,145.79
58883,2023-11-10,721,Linda Jackson,12,85,2,171.46
58884,2023-07-19,4706,Alexis Olson,13,113,3,445.2
58885,2023-09-23,1127,Brendan Bonilla,26,95,2,32.33
58886,2023-04-08,7493,Katherine Wilkins,24,95,5,32.33
58887,2024-04-05,7372,Thomas Guzman,36,2,3,205.87
58888,2024-06-20,2186,Jeffery Anderson,36,83,3,10.98
58889,2024-01-01,6371,Catherine Villegas,30,15,2,752.35
58890,2024-07-15,5628,Curtis Meyer,32,62,1,400.32
58891,2025-02-08,1611,Melissa Carlson,9,48,4,233.05
58892,2025-04-01,251,Kevin Hayes,14,56,5,41.19
58893,2024-12-20,3349,Janet Johnston,13,46,3,294.7
58894,2023-03-05,271,Thomas Williams,34,115,1,221.53
58895,2025-04-19,5853,Cory Moreno,5,59,4,269.69
58896,2023-08-24,6407,Danielle Johnson,25,47,1,397.61
58897,2025-04-08,4611,Chelsea Lee,1,61,4,115.45
58898,2024-06-09,7490,Austin Hayes,17,8,2,678.7
58899,2023-05-27,1398,Brian Sparks,22,12,2,412.78
58900,2023-12-28,5821,Gregory Harper,32,23,2,185.85
58901,2023-11-07,2005,Michael Gill,21,119,4,261.24
58902,2024-10-02,1698,Christian Rivera,17,85,3,171.46
58903,2025-03-24,7851,Paul Orr,24,77,5,357.91
58904,2024-11-27,1423,Madison Chen,8,75,5,350.73
58905,2023-06-01,5988,Chad Moses MD,38,22,4,754.9
58906,2025-06-02,2315,John Holt,18,32,4,100.6
58907,2023-02-04,7814,Mallory Moore,3,83,2,10.98
58908,2024-09-16,3652,Tanya Barrett,8,110,1,59.31
58909,2023-08-17,4345,Jacob Parker,4,10,3,115.27
58910,2023-03-16,7730,John Grant,16,99,1,198.89
58911,2025-03-29,6852,Edgar Jenkins,17,23,1,185.85
58912,2023-02-14,1705,Maria Diaz DVM,12,59,4,269.69
58913,2024-08-21,7449,Michael Mills,7,1,2,548.94
58914,2024-01-07,219,Paul Perez,27,43,2,245.16
58915,2023-12-16,2572,Amy Michael,13,100,5,47.54
58916,2025-03-08,1064,Mark Marsh,36,103,4,129.74
58917,2024-05-14,664,Jay Bennett,1,86,3,195.74
58918,2023-11-19,7494,Brent Pierce,25,106,1,213.32
58919,2024-09-16,744,Anna Ward,9,115,1,221.53
58920,2023-12-22,1345,Adrian Robinson,12,101,3,220.95
58921,2025-02-06,2518,Ethan Allen,36,74,1,163.47
58922,2025-06-07,2603,Paul Miller,8,15,3,752.35
58923,2023-08-14,3142,Luis Berger,25,33,3,89.19
58924,2023-09-27,4781,Melissa Hall,21,13,1,468.44
58925,2025-06-07,2751,Linda Sparks,15,109,5,313.04
58926,2024-11-14,2593,Calvin Nguyen,19,31,1,150.13
58927,2024-06-09,1911,Terri Kelly,18,76,4,183.59
58928,2024-01-17,1133,Allison Love,6,55,3,41.66
58929,2025-03-27,1184,Kelly Moody,28,114,4,89.07
58930,2024-06-12,1554,Robert Reilly,20,40,2,221.24
58931,2023-02-26,2615,Matthew Martin,32,31,4,150.13
58932,2023-07-26,2152,Thomas Villanueva,29,20,1,779.44
